location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Mainstem,Down Mainstem,FR,39,1.34,2.258972673173857,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,40,0.75,1.171875,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,40,1.2,1.8749999999999998,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,42,1.19,1.6061980347694633,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,43,1.25,1.5721886123234432,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,45,0.93,1.0205761316872428,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,FR,46,0.91,0.9349058929892332,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,SR,56,2.02,1.1502368804664722,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Down Mainstem,SR,58,2.15,1.101931198491123,2019-02-12,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,33,0.49,1.3634972312658262,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,0.32,0.8141664970486465,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,0.33,0.8396092000814167,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,0.36,0.9159373091797273,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,0.67,1.7046611031956036,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,0.36,0.8396501457725947,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,0.43,1.0029154518950436,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,0.43,1.0029154518950436,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,0.43,0.921639231824417,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,0.44,0.9430727023319616,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,0.49,1.0502400548696844,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,0.49,1.0502400548696844,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,0.56,1.2002743484224967,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,0.45,0.8883975282806548,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,0.54,1.0660770339367855,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,0.45,0.7586102260658474,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,0.57,0.9609062863500731,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,0.58,0.9777642913737588,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,41,1.03,1.4944646769489707,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,42,0.78,1.0528020732102366,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,42,1.16,1.5657056473383004,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,43,0.66,0.830115587306778,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,44,1.15,1.3500187828700225,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,45,0.86,0.943758573388203,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,46,1.16,1.1917481712829785,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,0.77,0.7416468412586806,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,0.84,0.8090692813731061,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,1,0.9631777159203644,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,1.51,1.2834788225994271,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,51,1.52,1.145863958809206,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,54,1.9,1.2066250063506578,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,SR,55,1.56,0.9376408715251691,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,SR,55,1.69,1.015777610818933,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,SR,56,2.1,1.1957908163265307,2019-02-12,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,SR,59,1.9,0.9251189264725215,2019-02-12,Lake California,Impact,Mainstem
Side Channel,Pool,FR,31,NA,NA,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,33,0.33,0.9182736455463728,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,33,0.64,1.780894342877814,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,0.45,1.144921636474659,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.44,1.0262390670553936,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.58,1.3527696793002915,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.77,1.7959183673469388,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.81,1.8892128279883385,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,0.3,0.6430041152263374,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,0.37,0.7930384087791494,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,0.39,0.8359053497942386,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,0.51,1.0931069958847737,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,0.43,0.8489131936904034,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,0.52,1.0265926993465342,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,0.55,1.0858192012319114,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.47,0.8565388540603586,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.62,1.1299023181221752,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.75,1.366817320309083,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.61,1.0283383064448153,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.62,1.0451963114685008,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.65,1.0957703265395573,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.73,1.2306343667290414,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.73,1.2306343667290414,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.93,1.5677944672027513,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,40,0.45,0.703125,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,40,0.68,1.0625,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,40,1.23,1.921875,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,41,0.73,1.0591837030803384,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,41,0.74,1.0736930688759594,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,41,1.18,1.7121051638832865,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.75,1.0123096857790734,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.77,1.0393046107331823,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.8,1.0797969981643452,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.91,1.2282690854119427,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.89,1.1193982919742915,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,1,1.2577508898587546,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,1.04,1.3080609254531048,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.91,1.068275732531931,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.92,1.0800150262960182,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,1.33,1.5613260706235914,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,45,0.88,0.9657064471879286,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,45,1.18,1.2949245541838135,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,47,1.32,1.2713945850148811,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,48,1.12,1.0127314814814816,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,49,1.36,1.1559809263147158,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,50,1.1,0.88,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,50,1.23,0.9840000000000001,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,52,1.88,1.337050523441056,2019-02-12,Lake California,Impact,Post-restoration side channel
Side Channel,Flatwater,SR,56,1.85,1.0534347667638484,2019-02-12,Lake California,Impact,Post-restoration side channel
Mainstem,Down Mainstem,JT,25,0.14,0.896,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,JT,26,0.18,1.024123805188894,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,JT,26,0.37,2.1051433773327264,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,JT,27,0.26,1.3209368490575626,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,JT,28,0.19,0.8655247813411079,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,31,0.26,0.8727468027256554,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Roving,FR,34,0.34,0.8650519031141869,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Roving,FR,35,0.31,0.7230320699708455,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,0.45,1.0495626822157436,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,0.42,0.9002057613168725,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,0.47,1.0073731138545954,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,0.44,0.868655360985529,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,0.56,1.0205569324974486,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,0.59,0.9946222963974443,2019-02-14,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,44,0.88,1.0330578512396695,2019-02-14,N. Cypress,Impact,Mainstem
Side Channel,Roving,FR,31,0.28,0.9398811721660905,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,0.35,0.890494606146957,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,34,0.36,0.9159373091797273,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,34,0.39,0.9922654182780379,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,34,0.44,1.1194789334418889,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,35,0.38,0.8862973760932945,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.47,1.096209912536443,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,0.71,1.6559766763848396,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,36,0.44,0.9430727023319616,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,36,0.44,0.9430727023319616,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,36,0.46,0.9859396433470509,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,36,0.46,0.9859396433470509,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,37,0.41,0.8094288591001519,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,37,0.5,0.9871083647562828,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,37,0.52,1.0265926993465342,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,39,0.57,0.9609062863500731,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,39,0.6,1.0114803014211298,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,39,0.63,1.0620543164921863,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,39,0.65,1.0957703265395573,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,41,0.61,0.8850713135328855,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.77,1.0393046107331823,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,43,0.8,1.0062007118870038,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.81,1.018778220785591,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Side Channel,Riffle,SR,55,1.65,0.9917355371900827,2019-02-14,N. Cypress,Impact,Post-restoration side channel
Mainstem,Up Mainstem,FR,33,0.32,0.890447171438907,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,0.35,0.890494606146957,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,35,0.32,0.7463556851311953,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,35,0.34,0.7930029154518952,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,0.35,0.8163265306122448,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,36,0.31,0.664437585733882,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,36,0.36,0.7716049382716049,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,36,0.5,1.071673525377229,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,36,0.5,1.071673525377229,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,0.37,0.7304601899196493,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,37,0.48,0.9476240301660315,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,38,0.43,0.783641930310541,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,0.53,0.9658842396850853,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,0.59,1.0752296253098117,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,39,0.49,0.8260422461605893,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,40,0.52,0.8125000000000001,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Down Mainstem,FR,40,0.55,0.859375,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,40,0.6,0.9374999999999999,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,40,0.66,1.03125,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,44,0.55,0.6456611570247934,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,44,0.85,0.997839969947408,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,46,0.89,0.9143585107257335,2019-02-19,Kapusta,Impact,Mainstem
Mainstem,Roving,FR,52,1.62,1.1521392808375057,2019-02-19,Kapusta,Impact,Mainstem
Side Channel,Pool,FR,28,0.26,1.184402332361516,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,32,0.39,1.190185546875,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,0.33,0.8396092000814167,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,0.69,1.6093294460641396,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,0.59,1.1647878704124137,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.48,0.8747630849978131,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.57,1.038781163434903,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,0.84,1.530835398746173,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.55,0.9271902763027023,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,0.74,1.2474923717527266,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,0.76,1.025807148256128,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,42,1.03,1.3902386351365943,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.8,1.0062007118870038,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.86,1.0816657652785289,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,43,0.97,1.220018363162992,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.7,0.8217505634861006,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.91,1.068275732531931,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,0.99,1.0170954220432318,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,46,1.22,1.2533903180734773,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,48,1.37,1.238787615740741,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,49,1.43,1.2154799445809144,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,51,1.66,1.251404060278475,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,54,1.9,1.2066250063506578,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,55,1.91,1.1480090157776108,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,SR,62,2.39,1.0028196435164982,2019-02-19,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,0.33,0.8396092000814167,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,34,0.47,1.1958070425401994,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,37,0.72,1.4214360452490473,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,38,0.96,1.7495261699956262,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,39,0.46,0.7754682310895328,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,39,0.56,0.944048281326388,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,39,0.71,1.1969183566816701,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,40,0.49,0.765625,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,40,0.55,0.859375,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,40,0.71,1.1093749999999998,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,40,0.78,1.21875,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,41,0.59,0.8560525819416432,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,41,0.76,1.1027118004672016,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,41,0.86,1.2478054584234124,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,42,0.7,0.9448223733938019,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,43,0.59,0.7420730250166652,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,44,0.75,0.8804470323065364,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,44,0.84,0.9861006761833208,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,46,1.08,1.10955864222898,2019-02-20,Wyndham,Control,Control side channel
Side Channel,Pool,FR,47,1.3,1.252131030696474,2019-02-20,Wyndham,Control,Control side channel
Mainstem,Up Mainstem,FR,30,0.18,0.6666666666666666,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,31,0.22,0.7384780638447854,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,32,0.23,0.701904296875,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,33,0.25,0.695661852686646,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,33,0.32,0.890447171438907,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,34,0.28,0.7123956849175658,2019-02-20,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,JT,27,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,JT,27,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,LFR,31,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,32,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,LFR,33,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,LFR,33,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,33,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,JT,35,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,LFR,35,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,36,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,37,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,37,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,37,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,LFR,40,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,NA,NA,2019-04-30,N. Cypress,Impact,Mainstem
